Protocol,Dst Port,Src Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Bwd Packet Length Max,Flow IAT Mean,Active Mean,Idle Mean,Fwd PSH Flags,Bwd PSH Flags,Label
TCP,59474,1747,5896.922061384563,11,6,193.96406589569574,331.1285722475339,40.481962175818374,192.70829295523106,42350.98813455152,962.8789925343098,901.900305294708,1,0,BENIGN
UDP,45810,17592,491180.56394993985,9,9,297.23587354775697,140.6345614165915,23.373052030345892,123.8540779583969,180702.3506833078,2581.762269567697,1548.3545051678448,1,1,BENIGN
TCP,38329,26719,325193.5845614385,8,11,52.498200739517706,177.34328784369373,32.61943595917012,50.174009228684746,88770.44377918147,643.3724169796072,499.08973649214596,1,1,BENIGN
ICMP,36785,49937,844845.3377615147,7,12,124.76858018880401,38.23963504065396,67.39864886221855,47.70542425766215,170820.03942493134,2230.9615006726713,612.5368311928049,1,1,BENIGN
ICMP,23724,2697,288360.2168541738,9,13,74.15076419708869,380.22654916394447,72.63253372932239,4.566893783528116,105051.73743295124,1266.568436098926,1827.198335068322,0,1,BENIGN
UDP,60647,12013,372812.10657296795,9,9,95.55324892911099,154.28587936981742,38.9718541970764,101.50538032021531,51983.10929950759,1753.1330279654853,762.3688060946665,1,0,BENIGN
TCP,720,14689,1897385.7201449918,5,6,139.45948902278462,67.34125445177574,72.82474368043658,62.70781825989531,62082.70202292775,5556.394032159,783.1453320939551,1,0,BENIGN
ICMP,75,23458,924294.7371448074,6,6,217.3097321065633,130.17649341172518,102.8621233624847,40.959349554031526,166043.81813169128,1259.8509007648238,5014.692670907791,1,0,BENIGN
TCP,58638,5037,157452.40641679967,10,7,419.73704368123947,102.57333438835661,82.94147607236364,120.36934735932434,145275.70760097812,193.0509612176184,2580.3209480619425,1,1,BENIGN
TCP,26499,39896,1296349.6168134012,11,8,136.69848723296022,232.28401252656457,134.24742660491648,70.2810736002337,40805.19204903244,2729.281914444063,212.29907749515885,1,0,Attack
TCP,65523,29961,232511.29377330354,10,12,172.65687979508246,368.70645650117496,137.09880915209968,46.735369083216625,209727.21587091222,1097.9305862328192,3622.4077798325625,1,1,BENIGN
UDP,31346,36487,567404.6703759265,11,7,68.28899923840808,195.3951409788539,126.66937055734296,111.70604819576211,177756.08748109438,891.378954260326,1160.6179335272025,0,1,BENIGN
TCP,20542,22160,1040175.197063127,11,8,178.2827442336702,123.77215106501247,165.05174733898468,74.6449135704174,154594.17005056483,5220.613919654199,3378.689627171467,1,0,BENIGN
ICMP,45930,64531,317357.44626247586,12,12,311.3179059607055,22.07983111619939,35.395455418393865,176.16679619747984,75542.05152977412,1873.5957831600444,2162.4011587416617,1,0,Attack
TCP,57664,7911,484681.7309319277,13,18,260.7016389342813,348.664226955796,43.99032364833517,61.70138818927176,178403.54377998156,2431.2149878871287,2131.71466442035,1,0,BENIGN
ICMP,34918,2694,1324821.5242845858,6,13,34.54693962760173,50.92050607015868,67.40000434490585,38.76433236176306,43629.094550229696,2300.9167776210866,689.8939804918867,0,0,BENIGN
TCP,26029,49778,2779185.6892449497,12,8,153.40523671516965,146.68169067096142,45.50664988656142,29.70697280360602,37896.81233554383,2902.01519347594,5168.762178601582,1,1,BENIGN
ICMP,29546,15859,753417.6111483796,17,8,49.09943616872886,157.7402753198088,93.6765466686302,83.40564493393975,97720.502114983,1534.6572955017684,1305.610959031953,0,1,BENIGN
ICMP,14034,28811,10021.014623395884,12,16,410.1339896106449,90.2203322656952,127.09400272006413,36.54547903110751,144540.08370233775,2066.7582141066396,2647.649797004485,0,0,BENIGN
TCP,31674,20093,413190.49910811026,9,9,103.05706143480846,161.7718490991553,133.69778620581425,148.8451343850562,326803.1791080231,460.51876652546855,923.943467137688,1,1,BENIGN
TCP,30975,23244,508552.10158648156,9,16,231.70919108283985,118.38760016229182,40.55450978311267,146.30035124957254,35608.44261953333,607.3313609155448,1936.2158946345858,1,1,Attack
ICMP,58900,48701,414264.1362680927,6,10,217.1123721872889,159.46622561693232,204.83572792109783,99.83483606746702,104681.93047767556,536.462012754806,995.900672889459,1,0,BENIGN
UDP,23098,58106,573177.8452492108,12,10,237.6236155693709,37.027839834119334,23.041515259245227,152.43112165778888,28650.504219092898,247.5429383066141,2192.9935294978086,1,0,BENIGN
TCP,36976,30506,1001484.4540316657,12,11,288.31834509886284,662.8386276230483,31.647171251360625,96.65841871437564,28503.232350007285,2169.881693602545,1795.3457917195947,1,0,BENIGN
UDP,27609,7693,129116.04264197923,11,12,100.41522953079125,135.4583308322022,55.21275934994353,130.2385364765416,70543.7689291722,650.7697717092168,3801.112894199007,1,0,BENIGN
TCP,64825,28556,318320.6896617618,8,9,140.5729645202934,180.65047970012128,67.42202183577098,37.14237068408569,63278.506017336775,4792.570258740547,957.1719970742421,0,0,Attack
TCP,23526,6399,708561.545853259,12,5,446.5883239306197,212.0823912685473,20.918702970229393,31.083923582681955,151415.03555480918,1195.2060598367077,1504.5638134515423,1,1,BENIGN
TCP,57805,7253,379173.73740310554,5,7,491.8834719956883,260.26552737463095,30.165489479059694,134.47262267103775,132732.3643755403,1033.798684212595,548.3074629026551,1,1,BENIGN
TCP,15044,11722,4720057.9571983935,7,8,312.98833147157217,81.86319082463389,92.74396392693632,72.18567737543407,187466.01819621987,447.4553392477726,1834.0986738835634,1,1,BENIGN
UDP,41847,17940,564633.4225514372,11,13,229.93683497487467,240.12302592952886,89.19796462222716,37.13321294456995,120464.24312886475,2377.4165217470654,1393.3050445368476,1,1,BENIGN
TCP,11726,11826,2038677.0484009667,12,7,153.86996793100946,447.26488870735335,74.05011309514386,81.48038325517956,197465.0866692068,2433.302488827171,2547.1454899824057,1,0,BENIGN
ICMP,36705,25252,2268278.7008780045,8,10,353.11182904593915,250.59059695632598,101.74123939200145,27.45282958009207,62749.67424795862,4421.221209200126,1883.3354744566104,1,1,BENIGN
ICMP,42076,36956,1807931.5333026496,11,8,196.46485840769827,274.188539159526,45.71484175824507,84.05308110895122,70434.77587198651,2829.745561115741,1349.7214922351186,1,0,BENIGN
UDP,50228,24152,48033.603426124915,9,8,303.7512510351004,246.20773004340214,25.936383281080797,97.78380230956321,188130.01562772784,2180.789663877529,1259.5718244322013,0,1,BENIGN
TCP,53029,62533,2951652.8372390466,2,12,483.00449142288767,141.51742896156725,68.32666285557323,141.59076419333525,44073.580705767585,820.7366842224958,625.8183407844175,0,1,Attack
ICMP,37384,37,137817.7799374468,5,14,561.5544078609344,268.8877311939942,118.38590318078211,21.54151405118519,42771.51554963891,4037.045204619245,305.54388394216664,0,0,BENIGN
UDP,29484,28413,35009.3661593674,11,8,274.3110164997235,19.898878243270982,86.69558143279903,141.0838017517389,66236.80747568341,1753.2047243382751,924.7746032789724,1,0,Attack
TCP,7266,18172,535066.4186150744,12,15,320.1992064298908,258.87594053741003,18.377607847780517,49.01680781795008,145854.75683437742,392.5228047267902,1451.958121764284,0,0,BENIGN
ICMP,22764,39052,216458.48717878337,18,9,79.44233647828158,100.38823419614837,93.1634101331374,42.75248577608601,27151.878103049465,481.1473529667689,3299.246640275268,0,0,BENIGN
ICMP,10117,32762,203581.7982014216,15,14,49.39177664596647,148.1772654713854,24.57542963432588,22.38346755014447,10470.657582953541,2142.9462236235217,509.9147889610992,1,1,Attack
UDP,15734,15203,339424.04765857104,9,5,211.8194450221043,138.05489531990355,29.61696171091778,17.59963035249482,158729.94467030116,1563.7723175704507,2577.184534341405,1,1,BENIGN
TCP,46661,8061,285558.4692232369,9,11,229.55316673940902,167.82633202265282,176.62045500678778,50.63356648120387,114000.76807327484,927.5334880584953,1371.117595916884,0,0,BENIGN
TCP,25503,60072,1154533.3340177257,8,8,323.327938546383,38.35826300211425,116.62065387937638,22.3170558172062,139356.4074104694,524.9309099832852,2027.440620357746,1,1,BENIGN
ICMP,37421,65078,206750.29136555927,8,12,78.47979175862245,83.70152735436285,97.90809562965165,73.42723511553491,173319.0746243547,2574.4077069721347,2544.2868911988808,0,1,Attack
ICMP,55945,8066,783330.7951184424,9,7,22.646039974223196,189.96486302302662,68.74020402787463,194.21880531946277,65823.60954461768,2533.5430042590406,1768.7547174915949,0,1,BENIGN
ICMP,43242,29874,4299639.31604144,9,9,162.94167903318396,81.71978938173238,77.92570995965966,25.15914629891185,40646.97206478117,1637.8650019745753,342.15822056658345,1,0,BENIGN
TCP,9248,36649,566307.3633447732,7,8,33.60533257717731,203.97416956245456,169.2789730967762,21.8001717690881,98155.05742054315,1563.209655043648,835.4521945718549,1,0,BENIGN
UDP,23841,5933,1026867.9106766374,4,10,64.37725038535865,373.3472595478482,79.62739045810096,33.268002810333456,85257.94530100067,1336.0932920194234,552.6830830144011,1,1,BENIGN
UDP,65150,26471,3485830.133711184,7,13,227.2557827700548,157.18108522856014,73.03104280188684,92.16478212325012,112165.20417558194,2798.405241380521,6790.974442762127,0,1,BENIGN
TCP,21059,65130,148081.3002132388,11,8,156.13947438357883,176.3546116252831,66.24185628703145,116.91620377208987,71029.73971855451,2668.295321681029,3252.5564644898855,0,0,BENIGN
UDP,49694,8329,542328.3468176322,7,10,39.77856759307321,43.95009234652765,57.00425563799429,28.878065188274263,5393.22966828698,1424.0805373570972,270.36886406420035,1,1,BENIGN
ICMP,34930,6334,1898403.476176909,7,8,99.80803123064497,287.4492177275607,145.20685765780306,145.73594222205236,76658.18514305272,2395.592508488886,2976.652834084887,0,1,BENIGN
UDP,18636,54912,2692753.042688697,11,3,143.80232803659536,20.640010273432974,137.2377780911118,38.4269068338405,268697.5556944051,1100.3732333480557,1378.3324237169086,1,0,BENIGN
UDP,25629,55638,919385.6611279397,12,9,81.738955161697,125.00735417173914,50.82545276233961,26.76070021341635,41796.01029140613,830.6931536864236,2365.4882489885317,1,1,BENIGN
UDP,31363,46639,154808.2656196718,8,13,196.81659924088632,149.95954052494204,87.31676456878348,109.91449602178001,73862.4702806373,4768.613068285942,340.6962250905938,0,0,BENIGN
ICMP,20954,11269,2317410.284567644,10,8,40.97196452419554,42.87547699393208,44.74313431472225,163.15263377935594,126274.65829719575,2951.5876664181046,277.95124870717757,1,0,BENIGN
TCP,19129,5068,191701.2886930956,5,10,331.6821041041051,52.93674373097833,98.66044544716308,48.58498881230063,54701.37779819826,2220.1965023079097,3236.1542346144197,0,1,BENIGN
ICMP,47357,48385,435220.2052874227,9,13,370.20314422743184,38.65622320274343,60.65226566813646,50.170267541471425,127672.1747309604,659.1025053860187,2625.4447602965333,0,1,BENIGN
TCP,12062,44844,470816.72413743136,19,9,333.00598879999023,82.4707502877831,59.156898336376614,102.28884811357145,153614.45973227758,1354.1586272823822,1740.8792181417987,0,1,BENIGN
TCP,62345,17046,592924.613353299,13,15,431.3083277753492,107.94350781031102,59.94117340779551,30.65365415889727,172492.18208544567,4251.026409330264,2110.851296482016,1,0,BENIGN
TCP,6042,40742,1561437.659833871,8,11,113.28675058861944,41.81179448247199,23.99335649685993,65.23599710914048,176337.39960226195,576.4563782182668,883.5961187908158,0,1,BENIGN
UDP,12674,22771,1620217.6966061299,8,11,184.72372879473545,87.54497765001544,72.67475916829825,38.037604945013236,81266.32239045553,1276.4945281580008,1046.476910853543,0,0,BENIGN
UDP,61502,42771,1271734.5528063143,8,6,317.0392001697981,71.75200611615024,60.57296645875921,186.00381038898888,206312.31992904612,3630.03796726147,134.56299399880413,0,0,BENIGN
TCP,61955,7888,22377.18654149423,3,10,390.1404774916832,56.35409476639508,61.07039462028091,79.51779363483338,237007.06941554678,178.06650474059288,833.71541880381,1,1,BENIGN
TCP,61870,33183,832053.2244202087,8,10,89.87622708180389,426.73475276431753,10.963618970316727,66.97623038886825,166881.8910184845,2765.0483803679135,2112.5391909185237,1,1,BENIGN
UDP,21060,32371,1376316.1331564444,6,8,293.1663506934725,222.86751198137628,24.7632903565774,102.82746939229861,89164.98016518747,2098.5301423205783,1139.2378191313062,1,0,BENIGN
ICMP,34329,39619,588112.1499774167,7,7,267.5152464267265,36.305885967186754,49.21960783011865,112.21545531531817,198114.5392337062,1501.898073293012,451.02475483381875,0,0,BENIGN
TCP,44723,24919,2899259.957753122,13,7,67.45678356675042,285.861888819332,41.17321593455478,77.25059247326459,4731.913611135085,1506.2384849146194,1119.680606710408,0,1,Attack
ICMP,17549,35498,1736195.2828156054,6,10,330.6373839594829,442.0088722140002,94.12953079836463,17.113104265686523,52732.915824698845,1328.2578618956397,209.17253252968297,0,1,BENIGN
UDP,15079,28027,1016539.5166261606,14,10,133.19860076122356,496.0381038442621,76.7951608361623,87.59160683164266,169001.99566499473,2489.092756265119,1083.7370824223015,0,0,BENIGN
TCP,5420,61010,64458.72024976098,10,14,122.71597117214681,284.2697128926039,45.59754390286671,30.05431559847821,18433.184052082812,2159.7258645052116,558.511936022275,0,1,BENIGN
ICMP,35491,11930,1056548.2588325918,10,13,232.98311314349021,310.45561447088335,173.9717289412782,61.46204628466615,158186.8303861307,1157.8252618926238,740.0114832381659,0,0,BENIGN
ICMP,10551,47757,2425652.580892998,12,6,56.41202823938251,79.61237422054872,177.5145811069179,202.75757089379078,110179.45634122548,2301.3328610400235,2858.43471073212,1,1,BENIGN
ICMP,49623,36666,477141.66351425025,12,9,198.07589273191718,138.54199897664247,105.75889244075829,124.58974125781543,209877.6344229834,664.9853967240736,3379.4227198905387,1,0,Attack
UDP,58761,61586,1820977.337835207,11,17,61.81964262339035,55.2406517084297,118.4734760517426,59.0304804125353,76060.44060655197,1543.4844824903923,3711.640858370437,0,1,BENIGN
UDP,30338,61763,375655.57448029186,8,10,342.972044558703,226.80214363856538,46.31861995747256,177.32150293109973,62486.11523629889,1706.7468264201566,1423.1414338234388,0,1,BENIGN
ICMP,1469,34938,844210.312050973,11,7,129.3487740243062,56.68195289710989,69.89872850212069,75.49235828333158,119797.92468401518,3840.4281972569165,1990.9806439736221,1,1,Attack
ICMP,24310,13564,1045330.5648740188,18,6,108.10697875999928,145.91855054276147,13.262447703293233,128.14664746397352,67635.54912277676,114.34061723911859,2479.682017029221,1,1,BENIGN
UDP,809,51031,1133188.3222487017,11,11,118.9487047128409,229.85692783499263,20.663688623659194,42.68115897107673,49083.30321703149,1400.398837247338,1392.9298900216752,0,1,Attack
ICMP,24748,28547,2141736.731064519,9,12,133.87376441565593,703.4486191458226,63.98271203484812,58.34836939331959,87177.18754666891,2323.7308055513313,949.7611668914894,1,0,BENIGN
ICMP,6720,55607,267385.7983999734,9,10,120.26770254296837,116.07976074629242,45.8280864710955,70.07158263593135,3678.640009671527,638.9754261648591,524.7378570910197,1,0,BENIGN
UDP,61471,12889,304312.37289488874,8,9,446.09843556788223,163.6639143662872,68.32124603872731,28.770761114165747,297081.7708163646,2203.3261108279653,1163.2277752935108,0,1,BENIGN
ICMP,16364,37339,1217534.3251634804,6,10,495.60357834205473,216.59753729854043,78.93146383299438,86.02463640592642,199057.61667638255,733.8802653545301,3911.836542947067,1,1,BENIGN
ICMP,28719,59962,195034.6011587351,8,9,175.94930118330336,395.66957350716507,118.86864868929538,63.20116266009661,63122.19521278214,2540.454255144385,1015.6612932368845,0,0,Attack
ICMP,28802,34284,624125.7320807127,11,13,100.82269908278545,322.8023772028407,57.15220152261401,132.6377617171779,41024.934107398236,1489.4579883847898,2474.5147873102046,0,0,BENIGN
UDP,43360,16959,20237.793726116954,7,7,310.9566881394456,230.18541426498143,98.67077109148266,297.68801341177897,123235.3424670926,3507.0329640880136,1635.8860728784027,1,1,Attack
ICMP,37842,12635,151962.30256089874,12,7,147.0838682051798,158.7421296164021,92.26334049223244,151.50158981350398,54267.50075354153,2328.9125456198335,2175.041684907061,1,1,BENIGN
UDP,8013,19252,1135835.719009324,14,7,88.50849224963045,272.6093322985214,194.83687492886625,74.36459111479736,55079.39169806339,4103.771891134681,2298.4826116432914,0,1,Attack
UDP,18030,46567,1376191.9764087,8,11,275.6144034208204,120.85111678101646,119.31583395902504,65.84544719972193,113029.58613704704,2317.975332326496,984.9153133979298,1,0,BENIGN
TCP,46661,19929,122528.18850050357,17,6,313.7893627390373,228.4118576372614,160.82270363517353,139.4383001339398,282673.1137073833,2270.3201842342146,573.4716750053695,0,0,BENIGN
TCP,41018,37246,258394.5696768251,8,12,212.91084717150005,56.250849084952634,30.078469196329255,63.91338180421787,73960.07719809462,1629.8181906440755,3536.815454233245,0,0,BENIGN
ICMP,50282,62744,104143.97431890815,11,10,73.91709423936248,191.97171197396813,58.76584811534517,41.28156369563016,25337.820702677356,3525.870995660314,4413.2280037513765,0,1,BENIGN
UDP,47916,16456,568124.360259732,10,15,315.389707028806,100.31264835632334,138.91955523453723,69.27116958643582,44929.227937581454,1351.6847817102116,536.8973464322568,0,0,BENIGN
TCP,50506,27145,134807.71620148548,10,9,55.18721311535272,227.07591109520484,138.40109580017227,123.4389594463195,33121.98587364523,2263.4804787505736,353.3430412224416,0,0,BENIGN
ICMP,768,28014,575001.5744924068,11,10,396.5841708390145,238.9427305710425,32.445083747143286,34.007636095039715,60041.62112069592,717.9542277353945,3300.133411397105,0,1,BENIGN
TCP,3896,52133,1317134.9918186944,10,10,177.34158888093685,121.2591023662636,133.31844960584274,46.12487965806436,89690.25721339199,1490.66135547937,4122.593097796112,0,1,Attack
TCP,58027,58462,1150080.229284638,14,10,210.41577727280875,591.3615189629807,143.01998495963485,35.93469590564611,42846.89045266491,4270.209593948228,831.85746194871,0,1,BENIGN
